"Country Name","Country Code","Indicator Name","Indicator Code","Unit Name","Unit Code",Attribute,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,
"Switzerland","146","General government capital stock","KGOV","PPP, Constant 2005 Dollars","_RPPP","Value","22578630000","23484090000","24418710000","25750300000","27224530000","29235500000","31301930000","33399890000","35734960000","38205740000","40785740000","43849730000","47196470000","50638050000","53780190000","56676450000","59405200000","62329750000","64667690000","66645230000","68471760000","70212200000","72013690000","73884770000","75793110000","77638450000","79303610000","81082580000","82929240000","84975100000","87267920000","89711810000","92474400000","95376770000","98119510000","100887700000","103382600000","105663400000","107893600000","110471600000","112758800000","114428200000","116041700000","117772600000","119521000000","120813100000","121782500000","122481300000","122990000000","123791600000","124831700000","126234800000","127539000000","129162200000",
"Switzerland","146","Private investment","IPRIV","PPP, Constant 2005 Dollars","_RPPP","Value","20161300000","20967750000","21806460000","22678720000","23585870000","25967570000","25626580000","25318350000","26000480000","27590480000","29682000000","32639590000","34287620000","35609430000","34033250000","28859130000","25053580000","26020240000","28140540000","29846800000","33264280000","33735770000","32084460000","33307370000","34944450000","36317310000","38681290000","40265910000","43650130000","45692860000","47600120000","46107930000","42011850000","40485210000","42299260000","44246090000","43478630000","44320000000","47385560000","48730900000","51778820000","49791450000","48999540000","47725780000","50349790000","52876120000","56145310000","59590230000","59647700000","54014820000","56409490000","59246550000","58600240000","59740310000",
"Switzerland","146","Private capital stock","KPRIV","PPP, Constant 2005 Dollars","_RPPP","Value","239124900000","248695000000","258459800000","268424700000","278594800000","288975700000","300978100000","311844800000","321639100000","331357700000","341868500000","353598000000","367302800000","381576600000","396040100000","407830600000","413563700000","414883500000","416663200000","419986300000","424347800000","431330500000","437899100000","441999100000","446549500000","451904200000","457735600000","464948500000","472672600000","482583500000","493203300000","504315600000","512569500000","515628900000","516327000000","518039600000","520800800000","521901500000","523000200000","526214900000","529702400000","535047600000","537243900000","537681100000","536034100000","536199300000","537905400000","541699200000","547526300000","551934000000","549612200000","548835800000","549856800000","549167400000",
"Switzerland","146","General government capital stock","KGOV","Percent of GDP","_RPPP_GDP","Value","21.802041289276","20.975634808845","20.8135351381207","20.9273597456563","21.0205955204704","21.8771116271099","22.8719142173429","23.6938475246232","24.4464633141875","24.748978124413","24.8407111068883","25.6610496809174","26.7629543521406","27.8647177488139","29.1693279471331","33.1549417880221","35.2459405451844","36.1025274187429","37.3040716365287","37.5103027041995","36.8428228829642","37.1839187900273","38.6439672941003","39.3962808430089","39.2334139641204","38.764644380712","38.8735564008549","39.1252494107031","38.7463685167102","38.0542319749216","37.6957812720027","39.1096084497022","40.3316396624289","41.649862923729","42.3103999931006","43.2959114921959","44.1525218151876","44.2234875832093","43.9551020275137","44.3856768968806","43.7002863259589","43.8027661673336","44.3381941353243","44.9900620648214","44.5786583696551","43.8781061822197","42.6309005724143","41.2876778085132","40.5809151905396","41.6521479902316","40.7972730288368","40.5302020878537","40.5238335961546","40.2475387129794",
"Switzerland","146","Private investment","IPRIV","Percent of GDP","_RPPP_GDP","Value","19.4678550047315","18.7280778928696","18.5869573555697","18.4310758325538","18.2111145084377","19.4316987078993","18.7250095902672","17.9608113821646","17.7870572814764","17.8726072564503","18.0779357460392","19.1008277714543","19.442937340516","19.5948840080956","18.4589721672007","16.8821931367078","14.8646413297829","15.0713973350169","16.2330944564527","16.7988392080229","17.8986194654457","17.8662416502978","17.2171544450628","17.75990508818","18.0885844715767","18.1331235620247","18.9610448814729","19.4297439906195","20.3943026944695","20.4625436632333","20.5610917739426","20.1006209631293","18.3229823145867","17.6793934931785","18.2399872360977","18.9881898042649","18.5688032567325","18.5493271055809","19.3045474841035","19.5792763234551","20.0671633577183","19.0600152889103","18.7221586469484","18.2316243701167","18.7793449468619","19.2040764442249","19.6540974952672","20.0874926766388","19.6809354826469","18.1743613969423","18.4356486769582","19.0222873922891","18.6194526729449","18.6153568106644",
"Switzerland","146","Private capital stock","KPRIV","Percent of GDP","_RPPP_GDP","Value","230.900233676445","222.130621147582","220.300831988735","218.149701615898","215.108529142885","216.242364468616","219.920793526113","221.222379551149","220.034903034963","214.647444825196","208.216318866478","206.927063064539","208.280578395237","209.971044670007","214.804439276161","238.575277780703","245.373158946464","240.308086176088","240.355482948367","236.383207689684","228.330202643769","228.429792595331","234.985299302341","235.67943266193","231.151108444699","225.634406755289","224.375796553009","224.354306752848","220.843055445239","216.114420062696","213.041444318026","219.854951662179","223.551257169025","225.168801632863","222.646871119084","222.316463464353","222.423006225101","218.432347481799","213.066642983551","211.42451571014","205.289046598116","204.81459038238","205.274692944164","205.398420855797","199.928723976419","194.742207759191","188.297921497463","182.603401815047","180.657926212618","185.709180985144","179.623276646714","176.21468792321","174.709739490776","171.123100964572",
"Syria","463","General government investment","IGOV","PPP, Constant 2005 Dollars","_RPPP","Value","897033900","932915300","970231800","1009041000","1049403000","1091379000","1135034000","1180435000","1227652000","1276758000","1213174000","1415370000","1790830000","1696409000","2317302000","3243078000","4262004000","4966827000","4292855000","4996825000","5151818000","5023139000","5253447000","6008999000","5983171000","3248944000","4525805000","2882791000","3345209000","2430120000","2525991000","3358330000","3059133000","2967630000","3970454000","4135783000","4472317000","5184666000","5401683000","5352483000","5590209000","4426281000","5284320000","6327101000","8214242000","7220305000","8252166000","6762624000","6350441000","7863707000","9649278000","8080146000",,,
"Syria","463","Private investment","IPRIV","PPP, Constant 2005 Dollars","_RPPP","Value","460867700","479302400","498474500","518413500","539150000","560716000","583144500","606470300","630729100","655958200","623290400","727172300","920072100","871561300","1190557000","1666191000","2189684000","2551799000","2215140000","1575176000","3032383000","3327576000","3331158000","3076110000","3203963000","6383832000","4009711000","2868673000","2174290000","2587745000","3088939000","2463255000","4657888000","4859765000","5477258000","5310354000","4946017000","3760477000","3831664000","3640442000","3194429000","5151659000","5821022000","6726380000","6179965000","8998790000","9119291000","9169788000","8647127000","8856663000","9340301000","9136437000",,,
"Syria","463","Private capital stock","KPRIV","PPP, Constant 2005 Dollars","_RPPP","Value","5466162000","5684925000","5909349000","6139635000","6375985000","6618608000","6867722000","7123547000","7386310000","7656245000","7933594000","8161109000","8474082000","8954746000","9358797000","10047720000","11158860000","12715800000","14536270000","15923710000","16603880000","18653920000","20866540000","22946070000","24645470000","26355510000","31036990000","33119720000","33948540000","34029220000","34480330000","35363510000","35558650000","37839560000","40141980000","42862730000","45211210000","47016390000","47516740000","48012190000","48248250000","47995700000","49607350000","51707110000","54483580000","56483530000","61000560000","65242700000","69154270000","72200550000","75144650000","78251170000","80836590000",,
"Syria","463","Public-private partnership capital stock","KPPP","PPP, Constant 2005 Dollars","_RPPP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15361000","42132100","89061500","203860900","481576700","594681300","672027400","739921800","799780800","836616900","865734500","904744200",
"Syria","463","General government investment","IGOV","Percent of GDP","_RPPP_GDP","Value","12.7834232200611","13.087565445522","9.93147181492159","11.3768238821964","10.2028409201392","10.5837669780892","11.9626216686019","11.6893617484802","11.6881056949968","10.1641458469166","10.8993210687888","11.5687260154727","11.7074953387847","12.1264492295199","13.3450007688068","15.6255715506766","18.5062813612134","21.8449775033316","17.3653282008217","19.5045316347884","17.9576307638467","15.9889070676462","16.3745095545689","18.4655860604316","19.1666386366993","9.80798182427984","14.3734573115967","8.98405502891125","9.20411272944186","8.05794537181768","8.00848090369973","9.86768087917745","7.92150669362814","7.30617631056106","9.11744288873697","8.87359315272822","8.73716136619826","9.64429331701356","9.40951563060693","9.66735522897662","10.0289627049559","7.65063103328297","8.46824033282464","10.0797605876023","12.2412130455238","10.1303675526529","11.0219383181892","8.54739861138443","7.68251913963696","8.98214173123298","10.6551814724222","9.10661443832138",,,
"Syria","463","General government capital stock","KGOV","Percent of GDP","_RPPP_GDP","Value","193.904090897107","198.536893380808","150.649204418142","172.535095342705","154.673615027126","160.366647206798","181.142919957914","176.869534390204","176.694375075571","153.503075694648","179.964386882082","169.149246594657","140.789425513387","162.417070724617","136.928930575304","122.441259767554","121.197097356322","137.846301354198","143.060349081989","150.695212381225","147.941805739813","147.42405240575","155.665322656054","164.966545908454","185.958427874409","187.932774468982","202.077539981275","206.336477409213","184.570193414614","226.707487152688","217.828698426991","203.072314061121","182.073029542906","175.212553024391","165.08788370688","157.84259960144","147.17935894255","143.916095753447","139.390523040905","149.519376042258","153.198967001641","152.339940240369","143.628251377408","146.395089401286","141.708193517534","140.329829150571","138.617720200929","137.027106858787","134.769489620972","130.051500749758","129.961200090681","138.764827284006",,,
"Syria","463","Private investment","IPRIV","Percent of GDP","_RPPP_GDP","Value","6.56771929974569","6.72397754458067","5.10247700313176","5.84505395484723","5.24189628016412","5.43760461295872","6.14601591813638","6.00562566037885","6.00498218201102","5.22201921921061","5.59972616351309","5.94364519859904","6.01494269254807","6.230186149015","6.85624233712669","8.02792491811588","9.50794701181587","11.2232601916725","8.960617843083","6.14851833361373","10.5699413776973","10.5918437503979","10.3829121144229","9.45285128793566","10.2636546784899","19.2716489497067","12.7343997123914","8.94005708077759","5.98240954944762","8.58060830172763","9.79326885732901","7.23770870165774","12.0614209876361","11.9645305910419","12.5775508296728","11.3937121200418","9.66258622744314","6.99507802428993","6.67460535896569","6.57516259360116","5.73087863166289","8.90441483906953","9.32831722504685","10.7158554954688","9.20964687659316","12.6256508872045","12.1801067631962","11.5898552422683","10.4609614797416","10.1163232978755","10.3139947011627","10.2970922925172",,,
"Syria","463","Private capital stock","KPRIV","Percent of GDP","_RPPP_GDP","Value","77.8970139650414","79.7519646107036","60.4891872622966","69.2236946724352","61.9906372139149","64.1846735105927","72.3819374671894","70.5415527456411","70.3228373969265","60.9506193184035","71.2764930961401","66.7059737053975","55.3990470985406","64.0112571509858","53.8959329254914","48.4112216176004","48.4534981267944","55.9263217617332","58.8016831143278","62.1563703828323","57.8759471486026","59.3763766695102","65.0390797890976","70.5130139535198","78.9499109287722","79.5625788101074","98.5700556796976","103.215733302252","93.4070753606026","112.836236813641","109.31751710844","103.907546741267","92.077750130962","93.159355065845","92.1789322054409","91.9647929872622","88.3250532847015","87.4578720918769","82.7722596356517","86.7169304509924","86.5584631682623","82.9584456757579","79.4968817320958","82.3750544644087","81.193749863084","79.2485801598819","81.4749012192674","82.4613882692533","83.6601746024603","82.4694477010617","82.9782168605411","88.1918760549056",,,
"Syria","463","Public-private partnership investment","IPPP","Percent of GDP","_RPPP_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0269893186617396","0.0444331341985778","0.078261153554186","0.178431808810225","0.405950595919655","0.175597502723708","0.125258392127614","0.111666431972932","0.0989758332092113","0.0723252748000237","0.0666401662963978",,,
"Pakistan","564","General government capital stock","KGOV","Percent of GDP","_RPPP_GDP","Value","109.854807397537","108.142635691271","105.729382686444","102.187811884148","99.4022065409346","94.6822368972592","91.4198821923347","91.2236237054631","89.8328586728467","86.6875641000717","81.6224839928605","84.7644885310326","87.1193223853644","84.1167723748922","80.9430539605686","80.00663287548","79.2798518486139","82.8434245226796","83.1341520663322","85.1492012831305","83.2037018520797","82.3621182789995","81.4169849140205","80.511543720706","81.0018243027214","79.4528018906513","79.7991091399642","79.3536072198561","77.7587077584127","77.6065910591482","77.8778879124091","77.3402394023579","74.5983869268149","76.7467285424505","76.0893973685559","74.2924677174062","72.7404044904135","74.4117142216875","73.4672923702086","71.9047893144197","69.8299260100529","68.5325496620066","66.2219470606925","63.6668835283735","59.7187991683227","55.8554019984372","53.3661379035683","52.1157410896693","53.6025257273974","53.6776242617452","52.4443250724656","51.9886812495258","50.1731319487197","49.4960448778217",
"Pakistan","564","Private investment","IPRIV","Percent of GDP","_RPPP_GDP","Value","17.5100367537055","17.2354320218994","16.8519488447001","16.2911003146072","15.85288668446","15.1078438569507","14.5966538168045","14.5764826570082","14.3669493086102","13.1239173120587","13.5785796596539","13.1791647997565","12.8710860892229","13.4331396055192","13.6374864605663","11.8915653303555","13.5847635503583","13.8944532862304","12.9166218512467","12.1366192259519","11.449138952129","10.283203871361","10.629720434645","11.1054624206641","11.1948167234019","11.419072224417","11.3213650663837","11.330849681585","10.4971837495669","10.824350852982","11.2827820827422","11.0266148811927","11.317795373395","12.9805533905446","12.4936616719758","12.3432412119723","11.9787199030315","12.6223297483634","11.5209989352914","10.548747577983","11.5575853587449","12.1621348950516","11.0118554434817","11.0651829125101","9.50050051291608","9.87530488909918","10.6557650349502","11.106653542686","12.2415904590204","10.7651490189314","9.02061111917817","8.75711773553579","8.75376216911355","8.40533832122542",
"Pakistan","564","Private capital stock","KPRIV","Percent of GDP","_RPPP_GDP","Value","207.679353090683","204.426509957785","199.777633045473","192.937524380791","187.476129857368","178.330736509147","171.905490763716","171.214053020433","168.247701350024","161.9787280704","150.220452193354","153.881049543669","156.979166480669","151.861649908545","149.449359899197","150.355239033984","147.479857202181","147.494317769135","141.956192534492","140.279251754533","133.006226156781","128.064670143962","122.997109399726","118.469004655427","116.690225875007","112.391876632208","110.905049377717","108.43194372935","105.019213671179","103.779916647285","103.389704419801","102.793663611364","99.445057317345","102.368911450823","104.529541467241","104.705982852752","104.757197384739","108.342326220079","110.502218530268","110.145149088604","108.199408266841","109.700358206227","110.204304030333","107.793282180821","103.131495588256","97.3358010115533","93.8944599617089","91.9436002691234","94.2049984657833","95.370331820642","94.9923812289657","93.4784180528714","90.5498802414032","88.5039996962361",
"Pakistan","564","Public-private partnership investment","IPPP","Percent of GDP","_RPPP_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.00501952930239527","0.00931088961337664","0.0146044762827513","0.0203396936543873","0.405277154987359","0.798000553788613","1.27129113436322","1.33383092207419","1.33341340602901","0.97313056166874","0.552426245763924","0.100078109346054","0.0692292786851638","0.0926200001494105","0.325483140928041","0.54719013138504","0.679938713053511","1.00283521049491","1.3380979902377","1.28554989204975","1.15205123232932","0.950192365199306","1.0460584656316","0.974297277598152",
"Panama","283","General government investment","IGOV","PPP, Constant 2005 Dollars","_RPPP","Value","213610300","222154700","231040900","240282500","249893800","259889500","270285100","281096500","292340300","281851300","266299200","348236400","536908600","574600700","409188700","513845600","594782900","117914900","170823700","219031800","520301400","529111400","632119900","512174100","496390300","329220700","340550100","283610400","125379700","91451200","61428300","173391900","308809400","424300400","380921200","397195500","465842000","552215700","820242600","763676100","518460000","539900100","596292700","740034600","716330600","640325300","705133300","1272658000","2147549000","2223921000","3769990000","4811393000","5399842000","6163847000",
"Panama","283","General government capital stock","KGOV","PPP, Constant 2005 Dollars","_RPPP","Value","3240125000","3370062000","3504629000","3644001000","3788355000","3937880000","4092768000","4253218000","4419438000","4591643000","4748166000","4884368000","5096920000","5488988000","5906654000","6148743000","6486313000","6893219000","6817356000","6794543000","6818658000","7137827000","7455262000","7863729000","8140720000","8392573000","8470751000","8556170000","8581321000","8448195000","8283998000","8093565000","8017578000","8075662000","8244050000","8362858000","8492287000","8683489000","8951877000","9473639000","9921085000","10110800000","10313320000","10562530000","10942680000","11284610000","11538000000","11844130000","12695300000","14374850000","16069010000","19220910000","23282990000","27776020000",
"Panama","283","Private investment","IPRIV","PPP, Constant 2005 Dollars","_RPPP","Value","600156800","624163100","649129600","675094800","702098500","730182500","759389700","789765200","821355800","876392600","828034800","909474600","1022068000","987301100","988500400","994572000","943719600","904132200","1096080000","1034083000","1006083000","1363632000","1327380000","902626500","770544600","882405800","1169871000","1379675000","589115500","371656500","606143500","1090963000","1485572000","2108279000","2294526000","2483521000","2335218000","2454629000","2629039000","3068992000","3032820000","2099067000","1894002000","2330186000","2641989000","2934217000","3463202000","4603991000","5215075000","4683143000","3935608000","5026434000","6169286000","7074396000",
"Panama","283","Private capital stock","KPRIV","PPP, Constant 2005 Dollars","_RPPP","Value","7118214000","7403093000","7695346000","7995231000","8303014000","8618966000","8943370000","9276513000","9618691000","9970210000","10353040000","10664250000","11033470000","11487750000","11878550000","12243520000","12588160000","12857500000","13065960000","13441740000","13728230000","13962800000","14522790000","15006580000","15040030000","14932610000","14929270000","15194360000","15636330000","15273470000","14710020000","14396930000","14561780000","15087180000","16170390000","17351680000","18625320000","19656830000","20719030000","21861020000","23331710000","24646200000","24946570000","25005820000","25458910000","26156590000","27060690000","28381980000","30675370000","33353460000","35282440000","36308690000","38265880000","41127120000",
"Panama","283","Public-private partnership investment","IPPP","PPP, Constant 2005 Dollars","_RPPP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","56940300","127861400","279307700","392404300","407473600","387664800","341330500","203439000","106391400","64130500","49707700","25586400","34861400","144770800","314732300","305060700","365006700","466851700","378973000","403610500",
"Panama","283","General government capital stock","KGOV","Percent of GDP","_RPPP_GDP","Value","106.316010179693","99.759102480611","95.8407021806136","91.8124205239505","91.3985784365408","87.0337430689148","84.0824000815192","80.4940982852021","78.1846471469147","74.9078750742285","63.7419684303029","59.8251263502355","59.674882111866","60.9690286876069","64.0542316387446","65.6309970575292","68.1203380227256","71.5946221714635","64.4839801100436","61.5091160921205","53.5760233895154","51.4894057511122","51.7841603689709","55.466494656299","56.2101937215867","55.1488068445037","53.2843793737911","52.2422634933602","58.3075938366538","56.5200622188028","51.2692484077379","45.7787557961825","41.9115232436145","40.0311597823673","39.7333869277757","39.6121327064503","39.1255333391998","37.5784979833475","36.0903989833914","36.7541910646746","37.4725879470818","37.9710991819772","37.8871993510921","37.2366254353368","35.8780040059424","34.5173853117561","32.5188312160487","29.7750704648822","28.9825526644712","31.5982993233167","32.825148840682","35.5003923882045","38.8128752846412","42.8712148152538",
"Central African Republic","626","Public-private partnership investment","IPPP","PPP, Constant 2005 Dollars","_RPPP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","440600","319200","357300","354200","361900","0","0","0","0","0","0","0","2407900","2721400","3634700","4663700","6744200","5014200","5474000",
"Central African Republic","626","Public-private partnership capital stock","KPPP","PPP, Constant 2005 Dollars","_RPPP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","435100","739400","1073800","1396700","1719100","1676200","1634300","1593400","1553600","1514700","1476900","1439900","3781700","6374600","9804500","14164800","20470600","24910300",
"Central African Republic","626","General government investment","IGOV","Percent of GDP","_RPPP_GDP","Value","9.3984653050583","9.3272703830906","10.210055638865","10.6036635484488","10.8376103153512","11.1348580253933","11.4995706227152","11.6150929729275","11.7878240698683","11.3390631645404","11.3759719926004","11.8598510916392","11.6605260811413","13.1864817202271","9.80602181170188","8.7303218452345","7.56952605642343","7.30869720273405","6.88673110445919","6.19553633357487","3.52811350044287","4.4712155313154","2.67930254396002","4.93619843924192","4.15327351555921","6.62705006482031","7.47439807239402","6.64873132856715","5.8992572811817","5.99745954166264","5.83417657726297","7.05110770120746","6.9514300690875","5.78780576699957","6.73807309310283","6.74592998932456","1.65839812282762","2.98779193352283","3.72861422272852","5.47817508388454","3.73178002769477","2.91228995526785","3.46999887269651","1.5091391197057","1.92109120035447","3.58996339642553","3.36316939671592","2.44384782143891","2.9735764708825","2.90195340518486","3.50265100878631","2.47669462751308","3.84494142747971","1.01536551181748",
